𦺰	⺿糸 li
𨌨	車缶 ya
𨡒	酉 ya
𩋃	革缶 ta
𩎢	韋又 gr
𩘿	几口 od
𩛽	缶 qa
𩥅	馬臼 np
𩹴	魚臼 wp
𪌼	木缶 ea
鋱	金心 zh
㥂	忄寸 hk
㧹	扌寸 uk
犆	牜一 qf
脦	月心 vh
蟘	虫貝 co
𠈸	亻心 jh
𢘋	亻心 jh
𣘱	木寸 ek
𤙰	牜寸 qk
𥊸	目心 qh
𥌩	目心 qh
𦗟	耳心 qh
籐	⺮氺 rk
謄	月言 vs
籘	⺮糸 ri
漛	氵氺 kk
鼟	豆 hz
䒅	舟目 iq
䕨	艹糸 li
䠮	⻊馬 pn
䲍	舟魚 iw
儯	亻馬 jn
幐	月巾 vr
膯	月豆 vz
虅	艹馬 ln
邆	癶辶 hu
霯	⻗豆 tz
駦	丷馬 hn
騰	月馬 vn
驣	馬馬 nn
鰧	月魚 vw
𢚺	忄口 hd
𢟱	忄氺 hk
𢥂	忄馬 hn
𣽨	舟氺 ik
𤃶	氵豆 kz
𤳘	日豆 oz
𤹤	疒氺 ak
𥉋	目氺 qk
𦡪	月豆 vz
𦪝	舟糸 ii
𦫀	舟馬 in
𧈜	虎馬 zn
𧭔	舟言 is
𨃗	月足 vp
𩩻	骨目 fq
𩴝	鬼豆 az
𪒿	黑馬 pn
𪔶	豆 hz
弟	丷𢎨 ht
體	骨豆 fz
軆	身豆 zz
題	日頁 ow
俶	亻又 jr
禔	礻 ft
戻	户大 mm
躰	身一 zf
鷉	⺁鳥 xx
禵	礻頁 fw
褆	衤 tt
稊	禾𢎨 xt
鬄	镸 pe
笹	⺮㇗ ra
殢	歹巾 gr
骵	骨一 ff
屟	尸木 ce
褅	衤巾 tr
逷	日辶 ou
騠	馬 nt
籊	⺮隹 ru
挮	扌𢎨 ut
緹	糹 it
銻	金𢎨 zt
綈	糹𢎨 it
嚔	口龰 ds
媂	女巾 br
桋	木弓 eb
漽	氵牛 kq
鍗	金巾 zr
鮷	魚𢎨 wt
鯷	魚 wt
㖒	口𢎨 dt
㗣	口巾 dr
㡗	巾虎 rz
㣢	彳𢎨 wt
㬱	⺧曰 qo
㯩	又弓 rb
䅠	禾 xt
䌡	糹豆 iz
䎮	耒古 ac
䔶	艹 lt
䙗	衤古 tc
䚣	⺈ xt
䛱	言心 sh
䝰	貝寸 ok
䣡	⺷阝 gt
䣽	矢酉 oy
䧅	阝弓 tb
䨑	⻗弓 tb
䩟	革弓 tb
䪆	革豆 tz
䬾	飠𢎨 qt
䯜	骨 fe
䶏	丷丌 hl
䶑	自龰 os
偍	亻 jt
厗	厂辛 xn
嗁	口虎 dz
屜	尸㇗ ca
崹	山巾 vr
悐	犭心 mh
惖	日心 oh
掦	扌 ue
朑	月㇗ va
歒	欠 ie
瓋	王辶 nu
睼	目 qt
罤	罒𢎨 yt
蕛	艹𢎨 lt
謕	言虎 sz
趧	走 pt
蹏	⻊虎 pz
髰	镸㇗ pa
鬀	镸𢎨 pt
鵜	丷鳥 hx
鷈	鳥虎 xz
鷤	口鳥 dx
𡥩	子𢎨 ht
𡰎	尢鳥 ox
𡲕	尸丿 ct
𡲿	尸丿 ct
𡸑	山 ve
𢓡	彳弓 wb
𢝹	忄大 hm
𢞖	忄大 hm
𢧑	十土 ng
𢱦	扌刂 up
𢳓	扌乂 ub
𣄍	方 lt
𣈡	日 ob
𣉆	日 ot
𣖅	木辛 en
𣖸	木辛 en
𣜹	又𢎨 rt
𣤖	車欠 ye
𣧂	歹大 gm
𣸒	氵辛 kn
𣹲	氵辛 kn
𤗘	片 at
𤗢	片虎 az
𤚢	牜巾 qr
𤟥	犭 mt
𤟾	犭巾 mr
𤭌	丷瓦 hr
𥉈	目⺝ qv
𥉘	目虎 qz
𥫵	⺮丶 ri
𥳳	⺮ rt
𥶛	⺮ rt
𦌢	罒𢎨 yt
𧀠	⺿ lt
𧀰	⺿巾 lr
𧋘	虫𢎨 ct
𧔩	艹虫 lc
𧙣	衤弓 tb
𧛒	衤大 tm
𧝆	衤曰 to
𧝐	衤口 td
𧡨	日見 oe
𧨱	言丶 si
𧼮	走 pe
𨁃	⻊𢎨 pt
𨔛	虎辶 zu
𨠏	酉一 yf
𨪉	金虎 zz
𨲎	镸 pe
𨲞	镸刂 pp
𨴼	門見 ae
𩋣	革巾 tr
𩓂	丷頁 hw
𩛑	支 qc
𩛶	飠古 qc
𩝊	飠 qt
𩤽	馬虎 nz
𩬲	镸丿 pt
𩮜	镸刂 pp
𩳕	鬼女 ab
𩿷	示鳥 fx
𪁩	鳥𢎨 xt
𪍲	木曰 eo
𪕩	鼠 pe
𪖦	自𢎨 ot
畑	火田 cq
钿	钅田 zq
畠	白田 uq
佃	亻田 jq
兲	王八 nh
呑	丿口 td
塡	土八 gh
屇	尸田 cq
覥	見 ie
鴫	田鳥 qx
胋	月口 vd
舚	舌言 as
闐	門 ah
靔	龶气 av
琠	王 nh
錪	金 zh
餂	飠舌 qa
㐁	一人 fj
㖭	口⺗ dh
㙉	土 gh
㥏	忄 hh
㧂	户田 mq
㮇	木⺗ eh
㶺	火口 cd
䄼	禾人 xj
䄽	禾西 xv
䐌	⺝ iv
䑚	舌月 av
䟧	⻊田 pq
䠄	⻊ ph
䡒	車田 yq
䡘	車田 yq
䣯	酉且 yf
䥖	金大 zm
䩄	面见 be
倎	亻 jh
唺	口 dh
婖	女⺗ bh
悿	忄⺗ hh
璳	王貝 no
甛	甘舌 za
睓	目 qh
碵	石貝 mo
磌	石 mh
紾	糹彡 ie
菾	艹⺗ lh
賟	貝 oh
酟	酉口 yd
靝	龶米 ap
鷆	匕鳥 vx
鷏	十鳥 nx
𠗘	冫 wh
𡒧	土斤 gt
𡙒	大丶 mi
𢇶	广田 xq
𢓍	彳大 wm
𣊖	日大 om
𤘠	牜大 qm
𤤦	王田 nq
𤫞	王貝 no
𤲖	田⺗ qh
𥪌	立⺗ ih
𥪧	立衣 it
𥳫	⺮⺼ rv
𥵶	⺮舌 ra
𦊊	罒大 ym
𦔿	耳大 qm
𦗀	耳 qh
𦗁	耳 vq
𦧒	舌古 ac
𦧖	人 aj
𦧝	廴 au
𦧡	火 ca
𦬞	⺿大 lm
𦳇	⺿舌 la
𧉂	虫大 cm
𧌎	虫 ch
𧨩	言⺗ sh
𧨸	言 sh
𧰊	壴衣 ht
𨆁	⻊一 pf
𨉾	身目 zq
𨌈	車身 yz
𨡁	酉見 ye
𨡏	酉 yh
𨹻	阝 th
𩈍	面一 bf
𩉁	面十 bn
𩚣	日 qo
𪅉	臼鳥 px
𪌩	木舌 ea
𪎾	黃 na
條	亻木 je
铫	钅 zw
岧	山口 vd
鯈	亻魚 jw
脁	⺼ vw
啁	口口 dd
恌	忄 hw
斢	黄斗 nj
窱	穴木 ee
宨	宀 ww
岹	山口 vd
芀	艹刀 lp
蓚	艹彡 le
鋚	亻金 jz
鎥	亻金 jz
鰷	魚木 we
㕮	口乂 db
㟘	山口 vd
㸠	片 aw
䎄	刀羽 pz
䒒	艹㇀ lf
䖺	亻虫 jc
䟭	⻊乍 pw
䠷	身 zw
䩦	亻革 jt
䯾	镸口 pd
䱔	魚攵 wh
䳂	刀鳥 px
庣	广 xw
旫	日刀 op
晀	日 ow
樤	木木 ee
祒	礻口 fd
糶	屮隹 su
聎	耳 qw
萔	艹口 ld
蓨	艹⺝ lv
覜	儿見 pe
趒	走 pw
鞗	亻革 jt
齠	齒口 ld
𠤺	匚 nt
𠧪	⺊人 yj
𡠊	女木 be
𡯿	尢貝 oo
𡳏	尸句 cg
𢈄	广七 xr
𢓝	彳 ww
𢖈	彳隹 wu
𢳙	扌 uw
𢺫	扌疋 ut
𣒼	亻木 je
𣟐	木隹 eu
𣬸	刀毛 pv
𥎺	矢 ow
𥶏	⺮口 rd
𦩄	舟土 ig
𦴚	⺿辶 lu
𧌁	亻虫 jc
𨋫	車 yw
𨾾	儿隹 pu
𩲤	鬼口 ad
𪌪	木 ew
鉄	金夫 zh
貼	貝口 od
鐵	金王 zn
鐡	金戈 zp
銕	金弓 zb
驖	馬王 nn
飻	飠彡 qe
蛈	虫夫 ch
䥫	金隹 zu
䵿	口 hd
怗	忄口 hd
聑	耳耳 qq
𢶋	扌土 ug
𤝓	犭口 md
𦝒	月又 vr
𦧢	木 ae
𦧤	木 ae
𪎋	龶口 ad
聽	耳心 qh
町	田丁 qa
廳	广心 xh
聴	耳心 qh
綎	糹廴 iu
庁	广丁 xa
聼	乛心 ah
筳	⺮廴 ru
頲	㇒頁 tw
廰	广心 xh
榳	木廴 eu
誔	言廴 su
鞓	革王 tn
厛	厂斤 xt
涏	氵廴 ku
烴	火工 cu
㹶	犭廴 mu
䋼	糹皿 ia
䦐	門手 au
䱓	魚廴 wu
䵺	土 ga
娗	女廴 bu
嵉	山丁 va
楟	木丁 ea
耓	耒丁 aa
聤	耳丁 qa
脡	月廴 vu
蝏	虫丁 ca
諪	言丁 sa
邒	丁阝 at
閮	門廴 au
鼮	鼠廴 pu
𠄚	丿丁 ta
𠕊	月丁 va
𠘋	冫 wa
𡈼	丿土 tg
𡔛	刀士 pg
𢬫	乛丁 aa
𢽄	㇒攴 th
𣂴	斤丁 ta
𣄿	日丁 oa
𣉡	日廴 ou
𤗞	片丁 aa
𤘖	牜丁 qa
𤱹	巛丁 oa
𥆑	目廴 qu
𥑈	石丁 ma
𥥶	廴 eu
𥫙	⺮丁 ra
𥴑	⺮生 rl
𦉬	罒丁 ya
𦐿	羽廴 zu
𦕢	⺊土 yg
𦝞	月丁 va
𧓴	虫廴 cu
𧖨	丿ㄅ ta
𧰩	豕丁 ja
𧶺	貝丁 oa
𨁗	⻊廴 pu
𨉬	身丁 za
𨊡	車丁 ya
𨓍	广辶 xu
𨳑	門亡 af
𩆆	 ta
𩐴	音 gx
𩑙	㇒頁 tw
𩒞	二頁 mw
𩨑	丁 fa
𩹇	魚丁 wa
𪊶	廴 xu
侗	亻口 jd
統	糹儿 ip
熥	火辶 cu
囲	囗井 rq
衕	行口 pd
樋	木辶 eu
銅	金口 zd
筩	⺮ rt
浵	氵彡 ke
綂	糹儿 ip
鉖	金⺀ zw
慟	忄力 hs
憅	千心 lh
痌	疒口 ad
膧	⺼里 vd
炵	火⺀ cw
鉵	金虫 zc
㠉	山里 vd
㠽	巾⺀ rw
㣚	彳口 wd
㣠	彳⺀ ww
㤏	忄⺀ hw
㪌	龴攴 kh
㮔	木里 ed
㸗	八口 hd
㼧	龴瓦 kr
㼿	立瓦 ir
䂈	予虫 ic
䆚	穴口 ed
䆹	穴里 ed
䮵	馬里 nd
䳋	虫鳥 cx
䴀	立鳥 ix
䶱	夂龟 hw
偅	亻里 jd
峝	山口 vd
庝	广⺀ xw
晍	日口 od
氃	立毛 iv
犝	牜里 qd
獞	犭里 md
眮	目口 qd
硧	石 mt
秱	禾口 xd
粡	米口 pd
蓪	艹辶 lu
蚒	虫亠 cz
詷	言口 sd
赨	土虫 gc
餇	飠口 qd
鮦	魚口 wd
𠖄	冖口 wd
𡠙	女辶 bu
𡦜	子里 hd
𢄟	巾辶 ru
𢈉	广口 xd
𢏕	弓口 bd
𢳟	扌辶 uu
𣌾	日日 oo
𣑸	冂木 me
𣪯	宀殳 wr
𣻢	氵辶 ku
𤱇	八田 hq
𤺄	疒里 ad
𥦁	 et
𥩌	工 eu
𥫂	勹里 nd
𥲆	⺮辶 ru
𦏆	⺶里 gd
𦨴	舟口 id
𧇌	虎口 zd
𧊚	虫口 cd
𧋚	人虫 jc
𧌝	大虫 mc
𧳆	豸口 md
𧳿	豸乚 ma
𨀜	⻊口 pd
𨈹	身口 zd
𨚯	冂阝 mt
𨜳	宀阝 wt
𨝯	立阝 it
𨠌	酉⺀ yw
𩍅	革里 td
𩩅	骨口 fd
𩻡	魚里 wd
𪀭	冂鳥 mx
𪌢	木口 ed
頭	豆頁 zw
愉	忄刂 hp
亠	亠 zt
黈	黄王 nn
偸	亻巜 jo
紏	糹斗 ij
鍮	金刂 zp
媮	女刂 bp
敨	立攵 ih
飳	飠王 qn
妵	女王 bn
㓱	亼刂 jp
㕻	丶口 id
㖣	口口 dd
㢏	广刂 xp
㪗	立攴 ih
䚵	言斗 sj
䞬	走乃 pv
䟝	⻊殳 pr
䱏	魚豆 wz
䵉	麻刂 zp
婾	女巜 bo
蘣	艹王 ln
𡇧	囗豆 rz
𡷠	山殳 vr
𣛾	木厶 ek
𧺢	走殳 pr
𨔙	大辶 mu
𨯲	金頁 zw
𨱎	钅刂 zp
𨷩	門頁 aw
𩜶	刂 qp
𩿢	丶鳥 ix
𪁞	豆鳥 zx
𪉘	⺊殳 yr
𪌘	木王 en
𪎨	人⿇ jz
圖	囗口 rd
図	囗乂 rb
塗	氵土 kg
兎	兎 wt
禿	禾儿 xp
鵌	鳥 xx
汢	氵土 kg
瘏	疒日 ao
駼	馬 nx
圗	囗 rd
墿	土 gg
嵞	人山 jv
涋	氵犬 km
蒤	艹 lx
圡	土丶 gi
莵	艹兎 lw
湥	氵犬 km
潳	氵日 ko
筡	⺮ rx
釷	金土 zg
鈯	金凵 zm
鋵	金几 zo
鍎	金目 zq
㟮	山犬 vm
㭸	木兔 ew
㻌	王 nx
㻠	王犬 nm
㻯	王 nn
䅷	禾 xx
䖘	虎兔 zw
䠈	⻊氺 pk
䣄	人阝 jt
䣝	尸阝 ct
䤅	酉刂 yp
䳜	人鳥 jx
唋	口 dx
堗	土犬 gm
峹	人山 jv
嶀	山ㄅ va
庩	广 xx
廜	广日 xo
悇	忄 hx
捸	扌氺 uk
揬	扌犬 um
痜	疒几 ao
跿	⻊走 pp
迌	月辶 vu
馟	禾子 xh
鵚	禾鳥 xx
鵵	兔鳥 wx
鶟	穴鳥 ex
鷋	艹鳥 lx
鷵	尸鳥 cx
鼵	鼠犬 pm
𠊲	亻犬 jm
𠞀	穴刂 ep
𠟶	穴刂 ep
𠫓	一厶 fk
𠫮	厶几 ko
𠳶	口几 do
𠸂	口犬 dm
𠻬	口 dx
𡇩	囗几 ro
𡸂	山 vx
𡺴	山凵 vm
𢝀	忄犬 hm
𢬳	扌儿 up
𣅝	日又 or
𣈥	日刂 op
𣒇	木儿 ep
𣥳	人止 js
𣲱	火水 ck
𤙛	牜 qx
𤟪	犭犬 mm
𤷿	疒犬 am
𥂋	氵皿 ka
𥧣	穴木 ee
𥨜	土犬 gm
𥯝	⺮犬 rm
𦔅	⽾犬 am
𦝬	月犬 vm
𦩤	舟犬 im
𧛗	衤犬 tm
𧧶	言 sx
𧳌	豸儿 mp
𨑒	土辶 gu
𨙭	土阝 gt
𨝛	艹阝 lt
𨢬	酉 yx
𨨷	金犬 zm
𨴩	門 ax
𩣮	馬兔 nw
𩥽	馬辶 nu
𩸃	魚兔 ww
𪑏	黑 px
揣	扌而 ul
団	囗寸 rk
團	囗寸 rk
漙	氵寸 kk
糰	米寸 pk
摶	扌寸 uk
圕	囗曰 wa
鏄	金寸 zk
剸	十刂 np
畽	田里 qd
篿	⺮寸 rk
褖	衤 tj
㩛	扌寸 uk
䊜	米寸 pk
䜝	言㇗ sa
䝎	豕而 jl
䵎	黄而 nl
䵯	黑里 pd
塼	土寸 gk
慱	忄寸 hk
檲	木寸 ek
貒	豸而 ml
鷒	十鳥 nx
鷻	鳥攵 xh
𡁴	口寸 dk
𢣎	忄㇗ ha
𣶣	氵厶 kk
𧐕	虫寸 ck
𧓘	虫寸 ck
𧰄	豆 gz
𧳩	豸 mj
𧽢	走寸 pk
𨪒	金ㄅ za
𩃘	 tk
𩘯	⺇寸 ok
𩜵	而 ql
𩠹	幺自 io
𪈋	鳥 gx
𪏖	黃而 nl
隤	阝貝 to
弚	丷丨 hg
俀	亻女 jb
頽	禾頁 xw
頹	禾頁 xw
蓷	艹隹 lu
侻	亻儿 jp
尵	尢貝 oo
蛻	虫儿 cp
娧	女儿 bp
蹆	⻊辶 pu
㞂	尢女 ob
㢈	广隹 xu
㢑	广十 xn
㱣	歹女 gb
㷟	火辶 cu
㾯	疒 at
㾼	疒辶 au
㾽	疒辶 au
㿉	疒貝 ao
㿗	疒頁 aw
䀃	豕皿 ja
䅪	禾贝 xo
䍾	一羽 fz
䫋	禾頁 xw
僓	亻貝 jo
穨	禾貝 xo
聉	耳凵 qm
藬	艹貝 lo
蘈	艹頁 lw
讉	言辶 su
蹪	⻊貝 po
頺	禾頁 xw
駾	馬儿 np
骽	骨女 fb
𠺙	口辶 du
𡷜	山王 vn
𢉭	广豕 xj
𢊮	广貝 xo
𢟴	忄隹 hu
𢠮	忄氺 hk
𤗴	片貝 ao
𤸉	疒豕 aj
𥲣	⺮斤 rt
𥶐	⺮貝 ro
𦖦	耳頁 qw
𦜄	月夊 vh
𧆸	虎灬 zc
𧝋	衤攵 th
𧮓	言隹 su
𨆨	⻊㇗ pa
𨌴	車隹 yu
𨗞	山辶 vu
𨘃	疒辶 au
𨽟	阝辶 tu
𩓬	勹頁 nw
𩘺	⺇貝 oo
氽	人水 jk
涒	氵口 kd
魨	魚 ws
軘	車 ys
旽	日 os
朜	月子 vh
㖔	口口 dd
㞘	尸丶 ci
㩔	扌殳 ur
㹠	犭 ms
㼊	一瓜 fy
臋	尸人 cj
蛌	虫瓜 cy
豘	豕 js
霕	⻗ ts
飩	飠 qs
黗	黑 ps
𠭿	一又 fr
𡉒	土七 gr
𢞋	忄心 hh
𢥽	黑心 ph
𣋄	龷子 lh
𣵞	氵口 kd
𤶕	疒口 ad
𥸵	米 ps
𦍓	⺶七 gr
𦜯	月灬 vc
𦜴	月⺝ vv
𦟓	月⺝ vv
𦟙	月灬 vc
𧑒	虫攵 ch
𧰭	豕七 jr
𨁇	⻊口 pd
𨧐	金口 zd
𨳘	門 as
𨹙	阝口 td
𩂄	 ts
𩖤	⺇ os
𩷵	魚口 wd
𪌋	木 es
𪎴	黃七 nr
𪎶	黃 ns
𪏆	黃 gn
𪑒	黑子 ph
託	言七 sr
讬	讠七 sr
乇	丿七 tr
驒	馬十 nn
脫	月儿 vp
杔	木七 er
騨	馬十 nn
彵	彳也 we
鼉	口黽 dd
鮀	魚匕 wv
陁	阝也 te
鵎	爫鳥 yx
槖	士木 ge
跅	⻊丶 pi
橢	木⺝ ev
駝	馬匕 nv
袥	衤石 tm
拕	扌匕 uv
饦	饣七 qr
駞	馬也 ne
涶	氵士 kg
咜	口匕 dv
嫷	女⺝ bv
毻	𠂇毛 nv
紽	糹匕 iv
詑	言匕 sv
驝	馬木 ne
汑	氵七 kr
莌	艹儿 lp
阤	阝也 te
㟎	山女 vb
㸰	牜匕 qv
㸱	牜也 qe
㼠	宀瓦 wr
㾃	疒匕 av
䍫	⺶匕 gv
䓕	艹辶 lu
䡐	車匕 yv
䪑	韋匕 gv
䭾	馬犬 nm
䰿	魚也 we
䴱	木匕 ev
咃	口也 de
堶	土⺝ gv
岮	山匕 vv
嶞	阝山 tv
撱	扌⺝ uv
楕	木⺝ ev
毤	八毛 hv
狏	犭也 me
砤	石也 me
碢	石口 md
籜	⺮ rg
蘀	艹 lg
袉	衤匕 tv
飥	飠七 qr
馲	馬七 nr
魠	魚七 wr
鮵	魚儿 wp
鰖	魚⺝ wv
鴕	鳥匕 xv
鼧	鼠匕 pv
𠰹	口也 de
𠴻	口也 de
𡐏	亻土 jg
𡛵	一女 fb
𡩆	束匕 xv
𡹬	山口 vd
𢄿	十巾 nr
𢏜	弓夕 bl
𢑠	彐也 be
𢓰	彳女 wb
𢩷	手七 ur
𢩻	扌厶 uk
𢸨	扌木 ue
𣗸	⺈木 xe
𣟁	木土 eg
𣟄	木木 ee
𣮆	丷毛 hv
𣶦	氵石 km
𣷿	氵⺼ kv
𤝛	犭匕 mv
𤣯	王七 nr
𤤩	王也 ne
𤱡	龴也 ke
𤱧	田木 qe
𤹢	疒而 al
𥓿	石⺼ mv
𥞒	禾匕 xv
𥩀	木 ee
𦑑	忄羽 hz
𦚐	月匕 vv
𦝦	月⺝ vv
𧔳	虫 bc
𧕦	口虫 dc
𧜲	衤月 tv
𧣖	⺈匕 xv
𧤓	⺈⺼ xv
𧦧	言也 se
𧦭	言也 se
𧧉	言七 sr
𧿧	⻊斤 pt
𧿶	⻊也 pe
𨁡	⻊女 pb
𨂫	⻊ ps
𨈷	身匕 zv
𨉋	身儿 zp
𨞌	阝 bt
𨠑	酉也 ye
𨹔	阝巴 tm
𨺖	阝尤 to
𩃰	⻗也 te
𩃱	⻗匕 tv
𩅡	⺼ tv
𩉺	革匕 tv
𩎼	韋匕 gv
𩟰	木 qe
𩢊	馬力 ns
𩢵	馬七 nr
𩧐	馬木 ne
𩱾	丿鬼 ta
𩿽	𠂉鳥 ex
𪌂	木七 er
𪘕	亻齒 jl
𪘗	亻齒 jl
漥	氵土 kg
婠	女㠯 bk
嗢	口皿 da
窪	穴土 eg
襪	衤丶 ti
啘	口⺋ dz
媧	女口 bd
咓	口瓦 dr
搲	扌瓜 uy
溛	氵瓜 ky
韤	韋丶 gi
㧚	扌瓦 ur
㰪	土欠 ge
㼘	山瓦 vr
䎳	耳月 qv
䚴	言月 sv
䠚	⻊瓜 py
䯉	骨欠 fe
䵷	土黾 gd
劸	土力 gs
屲	丿山 tv
攨	扌瓜 uy
瓾	禾瓦 xr
砙	石瓦 mr
穵	穴乙 ea
膃	月皿 va
邷	瓦阝 rt
韈	革丶 ti
鼃	土黽 gd
𠴺	口儿 dp
𠹁	口瓜 dy
𡁌	口欠 de
𡚟	大隹 mu
𡧗	宀瓦 wr
𣐎	木瓦 er
𣢉	亻欠 je
𣢚	瓜欠 ye
𤬦	冖瓦 wr
𤬿	土瓦 gr
𤮰	山瓦 vr
𤿗	皮木 re
𥤺	手 eu
𥥟	穴瓦 er
𦘍	耳大 qm
𦘵	月九 vk
𦚩	月木 ve
𦞭	月瓜 vy
𦤙	自凵 om
𦫪	巴 em
𧧊	言巳 sv
𨀄	⻊瓦 pr
𨩶	金寸 zk
𩋘	革隹 tu
𩨚	骨女 fb
𩨾	⺋ fz
𩩤	骨 fc
𩿺	瓦鳥 rx
喎	口口 dd
竵	立㐄 iv
㖞	口人 dj
䠿	身貝 zo
顡	頁 iw
𠨃	田卜 qy
𠰻	口卜 dy
𢱉	扌止 us
𤟷	犭止 ms
𤤫	王卜 ny
𤷹	疒殳 ar
𨈕	身阝 zt
𨵞	門匕 av
𩔀	丷頁 hw
𩕕	艹頁 lw
𪉭	⺊ yt
𪑷	黑巾 pr
萬	艹⽱ lv
灣	氵弓 kb
毌	毌 ku
妧	女儿 bp
卐	ヿヿ aa
杬	木儿 ep
彎	言弓 sb
涴	氵⺋ kz
盌	夕皿 la
晼	日⺋ oz
翫	羽儿 zp
刓	二刂 mp
輓	車 yp
紈	糹丶 ii
蚖	虫儿 cp
唍	口儿 dp
綰	糹㠯 ik
鋺	金⺋ zz
踠	⻊⺋ pz
頑	二頁 mw
夗	夕⺋ lz
抏	扌儿 up
汍	氵丶 ki
岏	山儿 vp
捖	扌儿 up
睕	目⺋ qz
贎	貝⽱ ov
輐	車儿 yp
埦	土⺋ gz
潫	氵糸 ki
箢	⺮⺋ rz
鋔	金 zp
錽	金夊 zh
㝴	二寸 mk
㸘	八丁 ha
㽜	夕田 lq
䂺	石木 me
䅋	禾 xp
䖤	夕虫 lc
䗕	宀虫 wc
䘼	衤⺋ tz
䛷	言⺋ sz
䝹	貝⺋ oz
䥑	金夂 zh
䩊	面⺋ bz
䯈	骨儿 fp
䳃	鳥⺋ xz
倇	亻⺋ jz
壪	土弓 gb
帵	巾⺋ rz
忨	忄儿 hp
惌	宀心 wh
捥	扌⺋ uz
杤	木 ep
梚	木 ep
琓	王儿 np
瞣	目心 qh
笂	⺮丶 ri
綩	糹⺋ iz
脕	月 vp
萖	艹儿 lp
蟃	虫又 cr
貦	貝儿 op
贃	貝心 oh
𠒢	二兔 mw
𠝪	夂刂 hp
𠠪	言刀 sp
𠣉	力 ts
𡆅	口夊 dh
𡇿	囗刂 rp
𡤶	女弓 bb
𡩄	宀力 ws
𡸥	山⺋ vz
𢀗	亅乚 ga
𢓃	彳丶 wi
𢓆	彳儿 wp
𢛙	忄弓 hb
𢨔	亼戈 jp
𢯲	目手 qu
𢺯	扌弓 ub
𣡩	木弓 eb
𣥃	止乚 sa
𤗍	片⺋ az
𤥙	王又 nr
𤧩	目丶 qi
𤻆	疒頁 aw
𥆶	目手 qu
𥝄	艹⽱ lv
𥟶	禾⺋ xz
𥤸	儿 ep
𥿎	糹⺋ iz
𦂔	糹力 is
𦙵	夕⺼ lv
𦜐	月㠯 vk
𦣾	自儿 op
𦲯	⺿夊 lh
𦽞	⺿儿 lp
𧚇	衤 tp
𧠆	丿見 te
𧯡	夕豆 lz
𧿙	⻊儿 pp
𨈊	⻊弓 pb
𨉝	身⺋ zz
𨌔	車儿 yp
𨞼	⺿阝 lt
𨩯	金力 zs
𨩵	金又 zr
𨩻	金夊 zh
𩈬	面㠯 bk
𩊁	革⺋ tz
𩢄	馬儿 np
𩣵	馬⺋ nz
𩾞	九鳥 kx
𪂦	宀鳥 wx
𪂧	⺋ xz
𪋅	鹿⺋ xz
𪎛	⿇⺋ zz
𪐬	黑儿 pp
𪑉	黑又 pr
罒	罒 ys
網	糹亡 if
亾	亾 fw
仼	亻王 jn
迬	丶辶 iu
朢	臣王 qn
莣	艹心 lh
彺	彳王 wn
徃	彳生 wl
罓	冂乂 mb
瀇	氵黄 kn
兦	亾 fw
尫	一王 fn
尣	八儿 hp
㓁	冖八 wh
㲿	氵广 kx
㳹	氵王 kn
㴏	氵王 kn
䋄	糹㐅 ib
䋞	糹乂 ib
䛃	言儿 sp
䤑	酉黄 yn
䰣	鬼乂 ab
尩	八王 hn
暀	日王 on
棢	木亡 ef
罖	罒亽 yj
菵	艹亡 lf
蚟	虫王 cn
蛧	虫乂 cb
蝄	虫亡 cf
誷	言亡 sf
輞	車亡 yf
𠕿	冖 wv
𡔞	亡士 fg
𡝝	氵女 kb
𡯁	𡯁 oy
𡷢	山心 vh
𢁶	巾又 rr
𢛛	忄王 hn
𢼟	屮攴 sh
𣢫	屮欠 se
𣥊	亡止 fs
𣷪	氵王 kn
𤷀	疒王 an
𥆚	目王 qn
𥆜	目王 qn
𥝍	禾一 xf
𥲠	⺮王 rn
𥾼	糹了 ir
𦓋	老老 qq
𦖉	耳亡 qf
𦣦	臣臣 qq
𦣩	臣 qq
𦬣	⺿又 lr
𦯌	⺿心 lh
𧈿	虫㐅 cb
𧎕	虫 ac
𧧄	言女 sb
𧧜	言乂 sb
𧫢	言王 sn
𨕿	弓辶 bu
𨳠	門㐅 ab
𩖩	⺇又 or
𩵭	魚王 wn
𪁘	氵鳥 kx
為	丶灬 ic
爲	爫灬 yc
遗	辶 cu
謂	言⺝ sv
倭	亻女 jb
違	韋辶 gu
維	糹隹 iu
圍	囗韋 rg
衛	行韋 pg
暐	日韋 og
偉	亻韋 jg
蒍	艹灬 lc
衞	行巾 pr
韋	韋 gw
偽	亻灬 jc
僞	亻灬 jc
梶	木毛 ev
軎	車口 yd
痏	疒⺝ av
鮪	魚⺝ wv
緯	糹韋 ig
蜼	虫隹 cu
頠	⺈頁 xw
餵	飠 qt
愄	忄 ht
闈	門韋 ag
骫	骨丶 fi
渨	氵 kt
潙	氵灬 kc
苿	艹未 la
轊	車彐 yb
韙	日韋 og
峞	山⺋ vz
湋	氵韋 kg
蝟	虫⺝ cv
餧	飠女 qb
壝	土辶 gu
崣	山女 vb
幃	巾韋 rg
懀	忄曰 ho
椳	木 et
癓	疒攵 ah
葦	艹韋 lg
葨	艹 lt
詴	言⺝ sv
韡	韋 gu
颹	⺇韋 og
鮠	魚⺋ wz
寪	宀灬 wc
徫	彳韋 wg
浘	氵毛 kv
溈	氵灬 kc
潿	氵韋 kg
